"lsoa11","rgn"
"E01029836","E12000005"
"E01029503","E12000005"
"E01029504","E12000005"
"E01029502","E12000005"
"E01029837","E12000005"
"E01029839","E12000005"
"E01029516","E12000005"
"E01031036","E12000005"
"E01029854","E12000005"
"E01025913","E12000004"
"E01029850","E12000005"
"E01029851","E12000005"
"E01029847","E12000005"
"E01029848","E12000005"
"E01029853","E12000005"
"E01029849","E12000005"
"E01029852","E12000005"
"E01029846","E12000005"
"E01009483","E12000005"
"E01009482","E12000005"
"E01009192","E12000005"
"E01009194","E12000005"
"E01009489","E12000005"
"E01009484","E12000005"
"E01009492","E12000005"
"E01009487","E12000005"
"E01009490","E12000005"
"E01009486","E12000005"
"E01009478","E12000005"
"E01009480","E12000005"
"E01009488","E12000005"
"E01009485","E12000005"
"E01009195","E12000005"
"E01009491","E12000005"
"E01033649","E12000005"
"E01009476","E12000005"
"E01009475","E12000005"
"E01031239","E12000005"
"E01031240","E12000005"
"E01032265","E12000005"
"E01032267","E12000005"
"E01032226","E12000005"
"E01031241","E12000005"
"E01031242","E12000005"
"E01032253","E12000005"
"E01009333","E12000005"
"E01009197","E12000005"
"E01033647","E12000005"
"E01009341","E12000005"
"E01010219","E12000005"
"E01010221","E12000005"
"E01010223","E12000005"
"E01010222","E12000005"
"E01032885","E12000005"
"E01032886","E12000005"
"E01010181","E12000005"
"E01010210","E12000005"
"E01010208","E12000005"
"E01010220","E12000005"
"E01010217","E12000005"
"E01032590","E12000005"
"E01010225","E12000005"
"E01010211","E12000005"
"E01010201","E12000005"
"E01010206","E12000005"
"E01010200","E12000005"
"E01010203","E12000005"
"E01010199","E12000005"
"E01010204","E12000005"
"E01010205","E12000005"
"E01010213","E12000005"
"E01010215","E12000005"
"E01010183","E12000005"
"E01010216","E12000005"
"E01010207","E12000005"
"E01010214","E12000005"
"E01010180","E12000005"
"E01010209","E12000005"
"E01010212","E12000005"
"E01010192","E12000005"
"E01010195","E12000005"
"E01010231","E12000005"
"E01010226","E12000005"
"E01010196","E12000005"
"E01010229","E12000005"
"E01010173","E12000005"
"E01010179","E12000005"
"E01010197","E12000005"
"E01010191","E12000005"
"E01010202","E12000005"
"E01010230","E12000005"
"E01010172","E12000005"
"E01010135","E12000005"
"E01010233","E12000005"
"E01010228","E12000005"
"E01010232","E12000005"
"E01010227","E12000005"
"E01010154","E12000005"
"E01010115","E12000005"
"E01010151","E12000005"
"E01010198","E12000005"
"E01010194","E12000005"
"E01010190","E12000005"
"E01010193","E12000005"
"E01010108","E12000005"
"E01010167","E12000005"
"E01010168","E12000005"
"E01010116","E12000005"
"E01010175","E12000005"
"E01010163","E12000005"
"E01010159","E12000005"
"E01010161","E12000005"
"E01010158","E12000005"
"E01010136","E12000005"
"E01010160","E12000005"
"E01010132","E12000005"
"E01010137","E12000005"
"E01010134","E12000005"
"E01010153","E12000005"
"E01031281","E12000005"
"E01031283","E12000005"
"E01010155","E12000005"
"E01010152","E12000005"
"E01010188","E12000005"
"E01010184","E12000005"
"E01010185","E12000005"
"E01010186","E12000005"
"E01010187","E12000005"
"E01010150","E12000005"
"E01010156","E12000005"
"E01031244","E12000005"
"E01010189","E12000005"
"E01031282","E12000005"
"E01031202","E12000005"
"E01031203","E12000005"
"E01031204","E12000005"
"E01031195","E12000005"
"E01032231","E12000005"
"E01032230","E12000005"
"E01032228","E12000005"
"E01032224","E12000005"
"E01032237","E12000005"
"E01032238","E12000005"
"E01032236","E12000005"
"E01032239","E12000005"
"E01032258","E12000005"
"E01032259","E12000005"
"E01032272","E12000005"
"E01032269","E12000005"
"E01032270","E12000005"
"E01032232","E12000005"
"E01032235","E12000005"
"E01032261","E12000005"
"E01032271","E12000005"
"E01032260","E12000005"
"E01032247","E12000005"
"E01032229","E12000005"
"E01032248","E12000005"
"E01032246","E12000005"
"E01032249","E12000005"
"E01032234","E12000005"
"E01032233","E12000005"
"E01032278","E12000005"
"E01032266","E12000005"
"E01032268","E12000005"
"E01032274","E12000005"
"E01032275","E12000005"
"E01032276","E12000005"
"E01032277","E12000005"
"E01032273","E12000005"
"E01032263","E12000005"
"E01032252","E12000005"
"E01032254","E12000005"
"E01032255","E12000005"
"E01032262","E12000005"
"E01032264","E12000005"
"E01032251","E12000005"
"E01032250","E12000005"
"E01032256","E12000005"
"E01032257","E12000005"
"E01032225","E12000005"
"E01032227","E12000005"
"E01032240","E12000005"
"E01032242","E12000005"
"E01032245","E12000005"
"E01032244","E12000005"
"E01032241","E12000005"
"E01032243","E12000005"
"E01014371","E12000009"
"E01014370","E12000009"
"E01014407","E12000009"
"E01014372","E12000009"
"E01014477","E12000009"
"E01014417","E12000009"
"E01014482","E12000009"
"E01014374","E12000009"
"E01014380","E12000009"
"E01014413","E12000009"
"E01032059","E12000009"
"E01014484","E12000009"
"E01014481","E12000009"
"E01014405","E12000009"
"E01014474","E12000009"
"E01014412","E12000009"
"E01014387","E12000009"
"E01033080","E12000009"
"E01014414","E12000009"
"E01014429","E12000009"
"E01014479","E12000009"
"E01014428","E12000009"
"E01014427","E12000009"
"E01014430","E12000009"
"E01014464","E12000009"
"E01014463","E12000009"
"E01014480","E12000009"
"E01014375","E12000009"
"E01014478","E12000009"
"E01014468","E12000009"
"E01014466","E12000009"
"E01014465","E12000009"
"E01014467","E12000009"
"E01014411","E12000009"
"E01014409","E12000009"
"E01014410","E12000009"
"E01014376","E12000009"
"E01014373","E12000009"
"E01014870","E12000009"
"E01014869","E12000009"
"E01014865","E12000009"
"E01029157","E12000009"
"E01029158","E12000009"
"E01029229","E12000009"
"E01029221","E12000009"
"E01029058","E12000009"
"E01029027","E12000009"
"E01029077","E12000009"
"E01029042","E12000009"
"E01029029","E12000009"
"E01029045","E12000009"
"E01029035","E12000009"
"E01029036","E12000009"
"E01029041","E12000009"
"E01029038","E12000009"
"E01029037","E12000009"
"E01029044","E12000009"
"E01029053","E12000009"
"E01029043","E12000009"
"E01029022","E12000009"
"E01029023","E12000009"
"E01029034","E12000009"
"E01029031","E12000009"
"E01029030","E12000009"
"E01029032","E12000009"
"E01029057","E12000009"
"E01032052","E12000009"
"E01029033","E12000009"
"E01029026","E12000009"
"E01029020","E12000009"
"E01029068","E12000009"
"E01029040","E12000009"
"E01029039","E12000009"
"E01032083","E12000009"
"E01032108","E12000009"
"E01032054","E12000009"
"E01032076","E12000009"
"E01032111","E12000009"
"E01032107","E12000009"
"E01032103","E12000009"
"E01032075","E12000009"
"E01032082","E12000009"
"E01032027","E12000009"
"E01032035","E12000009"
"E01032010","E12000009"
"E01032037","E12000009"
"E01032036","E12000009"
"E01032081","E12000009"
"E01032051","E12000009"
"E01032112","E12000009"
"E01032110","E12000009"
"E01032106","E12000009"
"E01032109","E12000009"
"E01032114","E12000009"
"E01032113","E12000009"
"E01032104","E12000009"
"E01032105","E12000009"
"E01032117","E12000009"
"E01032116","E12000009"
"E01032115","E12000009"
"E01032119","E12000009"
"E01032694","E12000009"
"E01032121","E12000009"
"E01032695","E12000009"
"E01032118","E12000009"
"E01032056","E12000009"
"E01032055","E12000009"
"E01032053","E12000009"
"E01032084","E12000009"
"E01032089","E12000009"
"E01032088","E12000009"
"E01032091","E12000009"
"E01032085","E12000009"
"E01032092","E12000009"
"E01032090","E12000009"
"E01032098","E12000009"
"E01032101","E12000009"
"E01032094","E12000009"
"E01032095","E12000009"
"E01032093","E12000009"
"E01032058","E12000009"
"E01032099","E12000009"
"E01032102","E12000009"
"E01032078","E12000009"
"E01032077","E12000009"
"E01032070","E12000009"
"E01032057","E12000009"
"E01032100","E12000009"
"E01032080","E12000009"
"E01032087","E12000009"
"E01032079","E12000009"
"E01032086","E12000009"
"E01032096","E12000009"
"E01032097","E12000009"
"E01032050","E12000009"
"E01032046","E12000009"
"E01032045","E12000009"
"E01032048","E12000009"
"E01032049","E12000009"
"E01032047","E12000009"
"E01032061","E12000009"
"E01033078","E12000009"
"E01032060","E12000009"
"E01029070","E12000009"
"E01029071","E12000009"
"E01029072","E12000009"
"E01029073","E12000009"
"E01029074","E12000009"
"E01029076","E12000009"
"E01029075","E12000009"
"E01029055","E12000009"
"E01029050","E12000009"
"E01029046","E12000009"
"E01029130","E12000009"
"E01014460","E12000009"
"E01014391","E12000009"
"E01014379","E12000009"
"E01014459","E12000009"
"E01014473","E12000009"
"E01014476","E12000009"
"E01014436","E12000009"
"E01014457","E12000009"
"E01014461","E12000009"
"E01014475","E12000009"
"E01014456","E12000009"
"E01014455","E12000009"
"E01014458","E12000009"
"E01014462","E12000009"
"E01014415","E12000009"
"E01014433","E12000009"
"E01014434","E12000009"
"E01014416","E12000009"
"E01014431","E12000009"
"E01014432","E12000009"
"E01014437","E12000009"
"E01014438","E12000009"
"E01014435","E12000009"
"E01014381","E12000009"
"E01014483","E12000009"
"E01014389","E12000009"
"E01014388","E12000009"
"E01014390","E12000009"
"E01014377","E12000009"
"E01033079","E12000009"
"E01014443","E12000009"
"E01014444","E12000009"
"E01014445","E12000009"
"E01014442","E12000009"
"E01014392","E12000009"
"E01029241","E12000009"
"E01029234","E12000009"
"E01029246","E12000009"
"E01029250","E12000009"
"E01029231","E12000009"
"E01029239","E12000009"
"E01029243","E12000009"
"E01029242","E12000009"
"E01029248","E12000009"
"E01029245","E12000009"
"E01029159","E12000009"
"E01029244","E12000009"
"E01029160","E12000009"
"E01029180","E12000009"
"E01029178","E12000009"
"E01029249","E12000009"
"E01029162","E12000009"
"E01029251","E12000009"
"E01029254","E12000009"
"E01029247","E12000009"
"E01029161","E12000009"
"E01029255","E12000009"
"E01029214","E12000009"
"E01029232","E12000009"
"E01029233","E12000009"
"E01029235","E12000009"
"E01029237","E12000009"
"E01029240","E12000009"
"E01029252","E12000009"
"E01029236","E12000009"
"E01029238","E12000009"
"E01029199","E12000009"
"E01020497","E12000009"
"E01029253","E12000009"
"E01029166","E12000009"
"E01029164","E12000009"
"E01029155","E12000009"
"E01029165","E12000009"
"E01029211","E12000009"
"E01029198","E12000009"
"E01029203","E12000009"
"E01029215","E12000009"
"E01029181","E12000009"
"E01029212","E12000009"
"E01020530","E12000009"
"E01020550","E12000009"
"E01029179","E12000009"
"E01014420","E12000009"
"E01014423","E12000009"
"E01014421","E12000009"
"E01014425","E12000009"
"E01014422","E12000009"
"E01014451","E12000009"
"E01014424","E12000009"
"E01014426","E12000009"
"E01029018","E12000009"
"E01014439","E12000009"
"E01014448","E12000009"
"E01014441","E12000009"
"E01014472","E12000009"
"E01014449","E12000009"
"E01014470","E12000009"
"E01014450","E12000009"
"E01014469","E12000009"
"E01014471","E12000009"
"E01029056","E12000009"
"E01029024","E12000009"
"E01014418","E12000009"
"E01029069","E12000009"
"E01029059","E12000009"
"E01029021","E12000009"
"E01029025","E12000009"
"E01029063","E12000009"
"E01029064","E12000009"
"E01029062","E12000009"
"E01029065","E12000009"
"E01029066","E12000009"
"E01029067","E12000009"
"E01029028","E12000009"
"E01029061","E12000009"
"E01029078","E12000009"
"E01029052","E12000009"
"E01029081","E12000009"
"E01029079","E12000009"
"E01029080","E12000009"
"E01029054","E12000009"
"E01029147","E12000009"
"E01029082","E12000009"
"E01029083","E12000009"
"E01029084","E12000009"
"E01029060","E12000009"
"E01029128","E12000009"
"E01029051","E12000009"
"E01032627","E12000009"
"E01029019","E12000009"
"E01029047","E12000009"
"E01029167","E12000009"
"E01029168","E12000009"
"E01029156","E12000009"
"E01029154","E12000009"
"E01020433","E12000009"
"E01020440","E12000009"
"E01029228","E12000009"
"E01029227","E12000009"
"E01012576","E12000002"
"E01012644","E12000002"
"E01012571","E12000002"
"E01012641","E12000002"
"E01012643","E12000002"
"E01012629","E12000002"
"E01012572","E12000002"
"E01012575","E12000002"
"E01012655","E12000002"
"E01012573","E12000002"
"E01012632","E12000002"
"E01012638","E12000002"
"E01012630","E12000002"
"E01012631","E12000002"
"E01012640","E12000002"
"E01012637","E12000002"
"E01012639","E12000002"
"E01012603","E12000002"
"E01025079","E12000002"
"E01025080","E12000002"
"E01012602","E12000002"
"E01012592","E12000002"
"E01025054","E12000002"
"E01025378","E12000002"
"E01012606","E12000002"
"E01025074","E12000002"
"E01012607","E12000002"
"E01025064","E12000002"
"E01025353","E12000002"
"E01025072","E12000002"
"E01012636","E12000002"
"E01025070","E12000002"
"E01025073","E12000002"
"E01025071","E12000002"
"E01012605","E12000002"
"E01012608","E12000002"
"E01012578","E12000002"
"E01012574","E12000002"
"E01012580","E12000002"
"E01012577","E12000002"
"E01012642","E12000002"
"E01012579","E12000002"
"E01012645","E12000002"
"E01012587","E12000002"
"E01012583","E12000002"
"E01012635","E12000002"
"E01012633","E12000002"
"E01025324","E12000002"
"E01012634","E12000002"
"E01025323","E12000002"
"E01025337","E12000002"
"E01025352","E12000002"
"E01024877","E12000002"
"E01024876","E12000002"
"E01024878","E12000002"
"E01024875","E12000002"
"E01024857","E12000002"
"E01024895","E12000002"
"E01024898","E12000002"
"E01024897","E12000002"
"E01024856","E12000002"
"E01024896","E12000002"
"E01024892","E12000002"
"E01024893","E12000002"
"E01024891","E12000002"
"E01024860","E12000002"
"E01025213","E12000002"
"E01024894","E12000002"
"E01024862","E12000002"
"E01024861","E12000002"
"E01025214","E12000002"
"E01024859","E12000002"
"E01025212","E12000002"
"E01024868","E12000002"
"E01024863","E12000002"
"E01024867","E12000002"
"E01024866","E12000002"
"E01024865","E12000002"
"E01024869","E12000002"
"E01025216","E12000002"
"E01025209","E12000002"
"E01024855","E12000002"
"E01024858","E12000002"
"E01024864","E12000002"
"E01024870","E12000002"
"E01024909","E12000002"
"E01024907","E12000002"
"E01024910","E12000002"
"E01024906","E12000002"
"E01024904","E12000002"
"E01024905","E12000002"
"E01024903","E12000002"
"E01024871","E12000002"
"E01024874","E12000002"
"E01024908","E12000002"
"E01024872","E12000002"
"E01024873","E12000002"
"E01024899","E12000002"
"E01024900","E12000002"
"E01024888","E12000002"
"E01024902","E12000002"
"E01024913","E12000002"
"E01024911","E12000002"
"E01024914","E12000002"
"E01024881","E12000002"
"E01024882","E12000002"
"E01024912","E12000002"
"E01024880","E12000002"
"E01024879","E12000002"
"E01024901","E12000002"
"E01024884","E12000002"
"E01024885","E12000002"
"E01024890","E12000002"
"E01024887","E12000002"
"E01024886","E12000002"
"E01024889","E12000002"
"E01025340","E12000002"
"E01025341","E12000002"
"E01025343","E12000002"
"E01024883","E12000002"
"E01025204","E12000002"
"E01025211","E12000002"
"E01025174","E12000002"
"E01025196","E12000002"
"E01025195","E12000002"
"E01025191","E12000002"
"E01025198","E12000002"
"E01025199","E12000002"
"E01025192","E12000002"
"E01025194","E12000002"
"E01025197","E12000002"
"E01025193","E12000002"
"E01025200","E12000002"
"E01027586","E12000003"
"E01025202","E12000002"
"E01025201","E12000002"
"E01025203","E12000002"
"E01012656","E12000002"
"E01012657","E12000002"
"E01012622","E12000002"
"E01012658","E12000002"
"E01012623","E12000002"
"E01012625","E12000002"
"E01012584","E12000002"
"E01012618","E12000002"
"E01012604","E12000002"
"E01012596","E12000002"
"E01012600","E12000002"
"E01012601","E12000002"
"E01012595","E12000002"
"E01012611","E12000002"
"E01012624","E12000002"
"E01012613","E12000002"
"E01012599","E12000002"
"E01012621","E12000002"
"E01012593","E12000002"
"E01012598","E12000002"
"E01012594","E12000002"
"E01012619","E12000002"
"E01012620","E12000002"
"E01012585","E12000002"
"E01012612","E12000002"
"E01012609","E12000002"
"E01012610","E12000002"
"E01024921","E12000002"
"E01012586","E12000002"
"E01012588","E12000002"
"E01012582","E12000002"
"E01012581","E12000002"
"E01025336","E12000002"
"E01025456","E12000002"
"E01012590","E12000002"
"E01012591","E12000002"
"E01012654","E12000002"
"E01012589","E12000002"
"E01012649","E12000002"
"E01012648","E12000002"
"E01012597","E12000002"
"E01012650","E12000002"
"E01012628","E12000002"
"E01012653","E12000002"
"E01012651","E12000002"
"E01012652","E12000002"
"E01012660","E12000002"
"E01012615","E12000002"
"E01012616","E12000002"
"E01012617","E12000002"
"E01012661","E12000002"
"E01032485","E12000002"
"E01012659","E12000002"
"E01012646","E12000002"
"E01012647","E12000002"
"E01012614","E12000002"
"E01025373","E12000002"
"E01025363","E12000002"
"E01025377","E12000002"
"E01025397","E12000002"
"E01025379","E12000002"
"E01025364","E12000002"
"E01025365","E12000002"
"E01025380","E12000002"
"E01025396","E12000002"
"E01025395","E12000002"
"E01025398","E12000002"
"E01025366","E12000002"
"E01033281","E12000002"
"E01025385","E12000002"
"E01025384","E12000002"
"E01025358","E12000002"
"E01025387","E12000002"
"E01025392","E12000002"
"E01025371","E12000002"
"E01025394","E12000002"
"E01025374","E12000002"
"E01025356","E12000002"
"E01025355","E12000002"
"E01025361","E12000002"
"E01025362","E12000002"
"E01025391","E12000002"
"E01025393","E12000002"
"E01025041","E12000002"
"E01033231","E12000002"
"E01025042","E12000002"
"E01025083","E12000002"
"E01025046","E12000002"
"E01025075","E12000002"
"E01025084","E12000002"
"E01025076","E12000002"
"E01025036","E12000002"
"E01025082","E12000002"
"E01025068","E12000002"
"E01025067","E12000002"
"E01025057","E12000002"
